,datapoint,attr_val,data_values,flipset_values,score
15,504,0,"[2, 0, 24, 24, 0, 1207, 4, 1, 1, 1, 1, 0, 1, 2, 0, 0, 4, 0]","[2, 0, 24, 24, 0, 1207, 4, 1, 1, 1, 1, 2.0, 1, 2, 1.0, 0, 4, 0]",2.23606797749979
16,500,0,"[2, 0, 27, 24, 0, 3123, 4, 1, 1, 1, 1, 0, 1, 2, 0, 1, 1, 0]","[2, 0, 27, 23.0, 0, 3123, 4, 1, 1, 1, 1, 2.0, 1, 2, 0, 1, 1, 0]",2.23606797749979
17,814,1,"[1, 1, 46, 48, 0, 3931, 4, 1, 1, 1, 2, 0, 3, 2, 0, 2, 4, 0]","[1, 1, 46, 46.0, 0, 3931, 4, 1, 1, 1, 2, 2.0, 3, 2, 0, 2, 4, 0]",2.8284271247461903
18,293,1,"[1, 1, 56, 42, 1, 4796, 4, 1, 1, 1, 1, 0, 4, 2, 0, 2, 4, 0]","[1, 1, 56, 39.0, 1, 4796, 4, 1, 1, 1, 1, 0, 4, 2, 0, 2, 4, 0]",3.0
0,320,0,"[1, 0, 28, 30, 0, 4249, 4, 1, 1, 2, 1, 0, 0, 3, 1, 1, 2, 0]","[1, 0, 28, 27.0, 0, 4249, 4, 1, 1, 3.0, 1, 2.0, 1.0, 3, 1, 2.0, 2, 0]",4.0
1,255,1,"[1, 1, 27, 60, 3, 7418, 1, 1, 0, 1, 1, 0, 2, 1, 0, 1, 1, 0]","[1, 1, 27, 56.0, 3, 7418, 1, 1, 0, 1, 1, 0, 2, 1, 0, 1, 1, 0]",4.0
2,101,1,"[1, 1, 24, 36, 3, 2323, 4, 1, 1, 1, 1, 0, 3, 2, 0, 0, 4, 0]","[1, 1, 24, 32.0, 3, 2323, 4, 1, 1, 1, 1, 1.0, 3, 2, 0, 0, 4, 0]",4.123105625617661
3,616,1,"[1, 1, 27, 60, 3, 9157, 2, 1, 0, 1, 1, 0, 2, 3, 0, 2, 2, 0]","[1, 1, 27, 55.0, 3, 9157, 2, 1, 0, 1, 1, 1.0, 2, 3, 0, 2, 2, 0]",5.0990195135927845
4,145,1,"[1, 1, 30, 48, 9, 3566, 4, 1, 1, 1, 1, 0, 3, 2, 0, 1, 2, 0]","[1, 1, 30, 43.0, 9, 3566, 4, 1, 1, 1, 1, 1.0, 3, 2, 0, 1, 2, 0]",5.0990195135927845
5,194,1,"[1, 1, 21, 45, 3, 3031, 4, 1, 1, 1, 1, 2, 2, 2, 0, 0, 4, 0]","[1, 1, 21, 40.0, 3, 3031, 4, 1, 1, 1, 1, 2, 2, 2, 1.0, 0, 4, 0]",5.0990195135927845
6,728,0,"[2, 0, 59, 48, 9, 6416, 4, 1, 1, 1, 1, 0, 4, 2, 0, 0, 3, 0]","[2, 0, 59, 43.0, 9, 6416, 4, 1, 1, 1, 1, 2.0, 4, 2, 0, 0, 3, 0]",5.385164807134505
7,522,1,"[1, 1, 53, 48, 2, 7119, 3, 1, 1, 2, 2, 0, 2, 2, 0, 2, 4, 0]","[1, 1, 53, 43.0, 2, 7119, 3, 1, 1, 2, 2, 2.0, 2, 2, 0, 2, 4, 0]",5.385164807134505
8,829,1,"[1, 1, 38, 48, 9, 6681, 4, 1, 0, 1, 2, 0, 2, 2, 0, 2, 4, 1]","[1, 1, 38, 42.0, 9, 6681, 4, 1, 0, 1, 2, 0, 2, 2, 0, 2, 4, 1]",6.0
9,242,1,"[1, 1, 24, 48, 1, 4605, 3, 1, 1, 2, 2, 0, 4, 2, 0, 2, 4, 0]","[1, 1, 24, 42.0, 1, 4605, 3, 1, 1, 2, 2, 1.0, 4, 2, 0, 2, 4, 0]",6.0827625302982185
10,76,1,"[1, 1, 34, 42, 3, 3965, 4, 1, 1, 1, 1, 0, 1, 2, 0, 1, 3, 0]","[1, 1, 34, 35.0, 3, 3965, 4, 1, 1, 1, 1, 2.0, 1, 2, 0, 1, 3, 0]",7.280109889280517
11,35,1,"[1, 1, 25, 45, 3, 4746, 4, 1, 1, 2, 1, 0, 1, 1, 0, 1, 2, 0]","[1, 1, 25, 38.0, 3, 4746, 4, 1, 1, 2, 1, 2.0, 1, 1, 1.0, 1, 2, 0]",7.3484692283495345
12,375,0,"[2, 0, 37, 48, 9, 7685, 2, 1, 1, 1, 1, 2, 3, 2, 0, 0, 4, 0]","[2, 0, 37, 40.0, 9, 7685, 2, 1, 1, 1, 1, 2, 3, 2, 0, 0, 4, 0]",8.0
13,444,0,"[2, 0, 30, 48, 2, 5096, 2, 1, 1, 1, 1, 0, 2, 3, 0, 1, 3, 1]","[2, 0, 30, 40.0, 2, 5096, 2, 1, 1, 1, 1, 1.0, 2, 3, 0, 1, 3, 1]",8.06225774829855
14,528,0,"[1, 0, 31, 36, 3, 2302, 4, 1, 1, 1, 1, 0, 2, 2, 0, 0, 4, 0]","[1, 0, 31, 27.0, 3, 2302, 4, 1, 1, 1, 1, 2.0, 2, 2, 1.0, 0, 4, 0]",9.273618495495704
15,569,0,"[2, 0, 31, 48, 3, 6758, 3, 1, 1, 1, 1, 0, 2, 2, 0, 1, 2, 1]","[2, 0, 31, 38.0, 3, 6758, 3, 1, 1, 1, 1, 2.0, 2, 2, 0, 1, 2, 1]",10.198039027185569
16,286,1,"[1, 1, 26, 48, 1, 4788, 4, 1, 1, 1, 2, 0, 3, 2, 0, 1, 3, 0]","[1, 1, 26, 38.0, 1, 4788, 4, 1, 1, 1, 2, 2.0, 3, 2, 1.0, 1, 3, 0]",10.246950765959598
17,578,0,"[1, 0, 27, 36, 0, 2820, 4, 1, 1, 2, 1, 0, 1, 2, 0, 1, 4, 0]","[1, 0, 27, 24.0, 0, 2820, 4, 1, 1, 3.0, 1, 2.0, 1, 2, 1.0, 1, 4, 0]",12.247448713915892
18,938,1,"[1, 1, 42, 60, 6, 6288, 4, 1, 1, 1, 1, 0, 2, 2, 0, 2, 4, 0]","[1, 1, 42, 41.0, 6, 6288, 4, 1, 1, 1, 1, 2.0, 2, 2, 0, 2, 4, 0]",19.104973174542803
0,11,0,"[2, 0, 24, 48, 9, 4308, 3, 1, 1, 1, 1, 0, 1, 2, 0, 0, 4, 0]","[2, 0, 24, 31.0, 9, 4289.0, 3, 1, 1, 1, 1, 2.0, 1, 2, 1.0, 0, 4, 0]",25.592967784139447
1,677,0,"[1, 0, 24, 72, 3, 5595, 2, 1, 1, 1, 1, 0, 2, 2, 0, 1, 2, 0]","[1, 0, 24, 39.0, 3, 5595, 2, 1, 1, 1, 1, 2.0, 2, 2, 1.0, 1, 2, 0]",33.07567081708245
2,359,0,"[2, 0, 23, 30, 2, 2406, 4, 1, 1, 1, 1, 0, 3, 2, 0, 0, 4, 0]","[2, 0, 23, 30, 2, 2357.0, 4, 1, 1, 1, 1, 2.0, 3, 2, 0, 0, 4, 0]",49.04079934095692
3,706,1,"[1, 1, 24, 48, 0, 6560, 3, 1, 1, 1, 1, 0, 3, 2, 0, 1, 2, 0]","[1, 1, 24, 43.0, 0, 6497.0, 3, 1, 1, 1, 1, 2.0, 3, 2, 0, 1, 2, 0]",63.22973983814894
4,301,0,"[2, 0, 42, 36, 3, 3804, 4, 1, 1, 1, 1, 0, 2, 2, 0, 1, 1, 1]","[2, 0, 42, 35.0, 3, 3737.0, 4, 1, 1, 1, 1, 1.0, 2, 2, 0, 1, 1, 1]",67.01492371106603
5,525,1,"[1, 1, 30, 26, 1, 7966, 2, 1, 1, 2, 1, 0, 1, 2, 0, 1, 3, 0]","[1, 1, 30, 26, 1, 7877.0, 2, 1, 1, 2, 1, 1.0, 1, 2, 0, 1, 3, 0]",89.00561780022652
6,819,0,"[1, 0, 26, 18, 3, 1345, 4, 1, 1, 1, 1, 0, 2, 2, 0, 1, 3, 0]","[1, 0, 26, 18, 3, 1253.0, 4, 1, 1, 1, 1, 1.0, 2, 2, 0, 1, 3, 0]",92.00543462209177
7,973,1,"[1, 1, 36, 60, 9, 7297, 4, 1, 1, 1, 1, 1, 4, 2, 0, 0, 4, 0]","[1, 1, 36, 42.0, 9, 7187.0, 4, 1, 1, 1, 1, 2.0, 4, 2, 0, 0, 4, 0]",111.46748404803976
8,999,1,"[1, 1, 27, 45, 1, 4576, 3, 1, 1, 1, 1, 0, 0, 2, 1, 1, 4, 0]","[1, 1, 27, 36.0, 1, 4427.0, 3, 1, 1, 1, 1, 2.0, 0, 2, 1, 1, 4, 0]",149.2849624041216
9,538,1,"[1, 1, 42, 48, 0, 7763, 4, 1, 1, 1, 1, 0, 4, 3, 0, 2, 4, 0]","[1, 1, 42, 45.0, 0, 7601.0, 4, 1, 1, 1, 1, 2.0, 4, 3, 0, 2, 4, 0]",162.0401184892186
10,181,0,"[1, 0, 30, 36, 9, 4455, 2, 1, 1, 2, 1, 0, 2, 3, 0, 1, 2, 1]","[1, 0, 30, 35.0, 9, 4289.0, 2, 1, 1, 2, 1, 0, 2, 3, 0, 1, 2, 1]",166.00301202086666
11,570,0,"[2, 0, 23, 24, 2, 3234, 4, 1, 1, 1, 1, 0, 1, 1, 0, 0, 4, 1]","[2, 0, 23, 24, 2, 3047.0, 4, 1, 1, 1, 1, 2.0, 1, 1, 0, 0, 4, 1]",187.0106948813356
12,771,0,"[2, 0, 25, 36, 6, 8065, 3, 1, 1, 2, 1, 0, 2, 3, 0, 1, 2, 1]","[2, 0, 25, 36, 6, 7877.0, 3, 1, 1, 2, 1, 2.0, 2, 3, 0, 1, 2, 1]",188.01063799689632
13,154,1,"[1, 1, 36, 24, 9, 6967, 4, 1, 1, 1, 1, 0, 3, 3, 0, 0, 4, 1]","[1, 1, 36, 24, 9, 6773.0, 4, 1, 1, 1, 1, 0, 3, 3, 0, 0, 4, 1]",194.0
14,953,0,"[2, 0, 26, 36, 2, 10974, 4, 0, 1, 2, 1, 0, 0, 3, 1, 1, 2, 1]","[2, 0, 26, 36, 2, 10775.0, 4, 0, 1, 2, 1, 0, 0, 3, 1, 1, 2, 1]",199.0
15,986,0,"[1, 0, 33, 42, 9, 6289, 2, 1, 1, 2, 1, 0, 1, 2, 0, 1, 1, 0]","[1, 0, 33, 37.0, 9, 6083.0, 2, 1, 1, 2, 1, 2.0, 1, 2, 0, 1, 1, 0]",206.07037632808846
16,334,1,"[1, 1, 23, 24, 2, 4110, 3, 1, 1, 2, 2, 0, 4, 2, 0, 0, 4, 0]","[1, 1, 23, 24, 2, 3875.0, 3, 1, 1, 2, 2, 0, 4, 2, 0, 0, 4, 0]",235.0
17,788,1,"[1, 1, 50, 48, 6, 6224, 4, 1, 1, 1, 1, 0, 4, 2, 0, 2, 4, 0]","[1, 1, 50, 48, 6, 5945.0, 4, 1, 1, 1, 1, 1.0, 4, 2, 0, 2, 4, 0]",279.0017921089397
18,152,1,"[1, 1, 24, 36, 3, 5848, 4, 1, 1, 1, 1, 0, 2, 2, 0, 1, 1, 0]","[1, 1, 24, 35.0, 3, 5393.0, 4, 1, 1, 1, 1, 2.0, 2, 2, 0, 1, 1, 0]",455.00549447231947
0,43,0,"[1, 0, 24, 30, 1, 6187, 1, 1, 1, 2, 1, 0, 3, 2, 0, 0, 4, 0]","[1, 0, 24, 30, 1, 5669.0, 1, 1, 1, 2, 1, 1.0, 3, 2, 0, 0, 4, 0]",518.000965250066
1,1,0,"[2, 0, 22, 48, 3, 5951, 2, 1, 1, 1, 1, 0, 2, 2, 0, 1, 2, 0]","[2, 0, 22, 39.0, 3, 5393.0, 2, 1, 1, 1, 1, 2.0, 2, 2, 0, 1, 2, 0]",558.0761596771538
2,924,0,"[1, 0, 55, 24, 2, 6872, 2, 1, 1, 1, 1, 0, 1, 2, 0, 1, 1, 1]","[1, 0, 55, 24, 2, 6221.0, 2, 1, 1, 1, 1, 0, 1, 2, 0, 1, 1, 1]",651.0
3,112,1,"[1, 1, 28, 18, 0, 6260, 3, 1, 1, 1, 1, 0, 3, 1, 0, 0, 3, 0]","[1, 1, 28, 18, 0, 5531.0, 3, 1, 1, 1, 1, 0, 3, 1, 0, 0, 3, 0]",729.0
4,945,0,"[2, 0, 30, 48, 0, 8358, 1, 1, 1, 2, 1, 0, 1, 2, 0, 1, 1, 0]","[2, 0, 30, 38.0, 0, 7601.0, 1, 1, 1, 2, 1, 2.0, 1, 2, 0, 1, 1, 0]",757.068689089702
5,7,1,"[1, 1, 35, 36, 1, 6948, 2, 1, 1, 1, 1, 0, 2, 3, 0, 0, 2, 1]","[1, 1, 35, 36, 1, 6083.0, 2, 1, 1, 1, 1, 0, 2, 3, 0, 0, 2, 1]",865.0
6,983,1,"[1, 1, 26, 36, 1, 8229, 2, 1, 1, 1, 2, 0, 2, 2, 0, 1, 2, 0]","[1, 1, 26, 36, 1, 7325.0, 2, 1, 1, 1, 2, 2.0, 2, 2, 0, 1, 2, 0]",904.0022123866735
7,9,0,"[1, 0, 28, 30, 0, 5234, 4, 1, 1, 2, 1, 0, 0, 3, 1, 1, 2, 0]","[1, 0, 28, 27.0, 0, 4289.0, 4, 1, 1, 3.0, 1, 2.0, 1.0, 3, 1, 2.0, 2, 0]",945.0084655705472
8,208,0,"[1, 0, 21, 24, 9, 6568, 2, 1, 1, 1, 1, 0, 2, 1, 0, 1, 2, 0]","[1, 0, 21, 24, 9, 5531.0, 2, 1, 1, 1, 1, 1.0, 2, 1, 0, 1, 2, 0]",1037.000482159965
9,812,1,"[1, 1, 24, 36, 1, 9629, 4, 1, 1, 2, 1, 0, 3, 2, 0, 1, 4, 1]","[1, 1, 24, 36, 1, 8429.0, 4, 1, 1, 2, 1, 2.0, 3, 2, 0, 1, 4, 1]",1200.0016666655092
10,205,1,"[1, 1, 38, 30, 1, 10623, 3, 1, 1, 3, 2, 0, 4, 3, 0, 2, 4, 1]","[1, 1, 38, 30, 1, 9395.0, 3, 1, 1, 3, 2, 0, 4, 3, 0, 2, 4, 1]",1228.0
11,59,0,"[2, 0, 23, 36, 2, 6229, 4, 1, 1, 2, 1, 1, 1, 1, 0, 0, 4, 1]","[2, 0, 23, 28.0, 2, 4841.0, 4, 1, 1, 3.0, 1, 2.0, 1, 1, 1.0, 0, 4, 1]",1388.0241352368482
12,637,1,"[1, 1, 21, 60, 3, 15653, 2, 0, 1, 2, 1, 0, 3, 2, 0, 1, 4, 1]","[1, 1, 21, 60, 3, 14225.0, 2, 0, 1, 2, 1, 0, 3, 2, 0, 1, 4, 1]",1428.0
13,291,0,"[1, 0, 28, 36, 1, 9398, 1, 1, 1, 1, 1, 0, 1, 3, 0, 0, 4, 1]","[1, 0, 28, 36, 1, 7877.0, 1, 1, 1, 1, 1, 2.0, 1, 3, 1.0, 0, 4, 1]",1521.0016436546018
14,805,1,"[1, 1, 24, 36, 0, 9271, 2, 1, 1, 1, 1, 0, 3, 2, 0, 1, 1, 1]","[1, 1, 24, 36, 0, 7739.0, 2, 1, 1, 1, 1, 0, 3, 2, 0, 1, 1, 1]",1532.0
15,736,0,"[2, 0, 23, 24, 1, 11560, 1, 1, 1, 2, 1, 0, 2, 3, 0, 0, 4, 0]","[2, 0, 23, 24, 1, 9947.0, 1, 1, 1, 2, 1, 2.0, 2, 3, 0, 0, 4, 0]",1613.001239925128
16,295,0,"[2, 0, 26, 48, 2, 9960, 1, 1, 1, 1, 1, 0, 1, 2, 0, 1, 2, 1]","[2, 0, 26, 42.0, 2, 8291.0, 1, 1, 1, 1, 1, 2.0, 1, 2, 0, 1, 2, 1]",1669.0119831804684
17,395,1,"[1, 1, 32, 39, 6, 11760, 2, 1, 1, 1, 1, 0, 3, 2, 0, 0, 3, 1]","[1, 1, 32, 39, 6, 10085.0, 2, 1, 1, 1, 1, 1.0, 3, 2, 0, 0, 3, 1]",1675.000298507436
18,927,1,"[1, 1, 39, 48, 1, 10297, 4, 1, 1, 3, 2, 0, 3, 2, 0, 2, 4, 1]","[1, 1, 39, 42.0, 1, 8291.0, 4, 1, 1, 3, 2, 2.0, 3, 2, 0, 2, 4, 1]",2006.0099700649546
0,496,1,"[1, 1, 29, 36, 2, 9034, 4, 1, 1, 1, 1, 1, 1, 3, 0, 0, 1, 1]","[1, 1, 29, 36, 2, 6911.0, 4, 1, 1, 1, 1, 2.0, 1, 3, 1.0, 0, 1, 1]",2123.000471031507
1,18,0,"[2, 0, 44, 24, 1, 12579, 4, 1, 1, 1, 1, 0, 4, 3, 0, 2, 2, 1]","[2, 0, 44, 24, 1, 10361.0, 4, 1, 1, 1, 1, 1.0, 4, 3, 0, 2, 2, 1]",2218.000225428302
2,333,0,"[2, 0, 24, 48, 1, 11590, 2, 0, 1, 2, 1, 0, 2, 1, 0, 0, 4, 0]","[2, 0, 24, 48, 1, 9257.0, 2, 0, 1, 2, 1, 0, 2, 1, 0, 0, 4, 0]",2333.0
3,87,1,"[1, 1, 47, 36, 6, 12612, 1, 1, 1, 1, 2, 0, 2, 2, 0, 2, 4, 1]","[1, 1, 47, 36, 6, 10085.0, 1, 1, 1, 1, 2, 0, 2, 2, 0, 2, 4, 1]",2527.0
4,285,0,"[2, 0, 35, 47, 0, 10722, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1]","[2, 0, 35, 46.0, 0, 8153.0, 1, 1, 1, 1, 1, 2.0, 1, 1, 0, 1, 1, 1]",2569.000973141116
5,272,1,"[1, 1, 36, 48, 0, 12169, 4, 1, 0, 1, 1, 1, 0, 3, 1, 2, 4, 1]","[1, 1, 36, 48, 0, 9395.0, 4, 1, 0, 1, 1, 2.0, 0, 3, 1, 2, 4, 1]",2774.0001802451275
6,832,1,"[1, 1, 29, 45, 9, 11816, 2, 1, 1, 2, 1, 0, 4, 2, 0, 0, 4, 0]","[1, 1, 29, 42.0, 9, 8981.0, 2, 1, 1, 2, 1, 1.0, 4, 2, 0, 0, 4, 0]",2835.0017636678813
7,332,0,"[2, 0, 24, 60, 0, 7408, 4, 1, 1, 1, 1, 0, 1, 3, 0, 1, 2, 0]","[2, 0, 24, 26.0, 0, 4427.0, 4, 1, 1, 1, 1, 2.0, 1, 3, 1.0, 2.0, 2, 0]",2981.194894668915
8,274,0,"[1, 0, 34, 30, 5, 11998, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1]","[1, 0, 34, 30, 5, 8429.0, 1, 1, 1, 1, 1, 1.0, 1, 1, 0, 1, 1, 1]",3569.000140095262
9,63,1,"[1, 1, 25, 48, 9, 14421, 2, 1, 1, 1, 1, 0, 2, 2, 0, 1, 2, 1]","[1, 1, 25, 48, 9, 10637.0, 2, 1, 1, 1, 1, 2.0, 2, 2, 0, 1, 2, 1]",3784.000528541189
10,381,0,"[2, 0, 38, 18, 1, 12976, 3, 1, 1, 1, 1, 0, 0, 3, 1, 2, 4, 1]","[2, 0, 38, 18, 1, 7739.0, 3, 1, 1, 1, 1, 1.0, 0, 3, 1, 2, 4, 1]",5237.000095474506
11,374,0,"[2, 0, 60, 60, 10, 14782, 3, 1, 1, 2, 1, 0, 4, 3, 0, 2, 4, 1]","[2, 0, 60, 51.0, 10, 9533.0, 3, 1, 1, 2, 1, 1.0, 4, 3, 0, 2, 4, 1]",5249.007811005808
12,887,1,"[1, 1, 23, 48, 9, 15672, 2, 1, 1, 1, 1, 0, 2, 2, 0, 1, 2, 1]","[1, 1, 23, 48, 9, 10361.0, 2, 1, 1, 1, 1, 2.0, 2, 2, 0, 1, 2, 1]",5311.0003765769015
13,378,1,"[1, 1, 57, 36, 0, 14318, 4, 1, 1, 1, 1, 0, 4, 3, 0, 2, 2, 1]","[1, 1, 57, 36, 0, 8981.0, 4, 1, 1, 1, 1, 0, 4, 3, 0, 2, 2, 1]",5337.0
14,744,1,"[1, 1, 30, 39, 2, 14179, 4, 1, 0, 2, 1, 0, 3, 3, 0, 1, 4, 1]","[1, 1, 30, 39, 2, 8429.0, 4, 1, 0, 2, 1, 0, 3, 3, 0, 1, 4, 1]",5750.0
15,714,1,"[1, 1, 27, 60, 0, 14027, 4, 1, 1, 1, 1, 0, 3, 3, 0, 1, 2, 1]","[1, 1, 27, 39.0, 0, 8153.0, 4, 1, 1, 1, 1, 2.0, 3, 3, 0, 1, 2, 1]",5874.037878665748
16,95,1,"[1, 1, 58, 54, 9, 15945, 3, 1, 1, 1, 1, 0, 1, 2, 0, 0, 4, 1]","[1, 1, 58, 50.0, 9, 7601.0, 3, 1, 1, 1, 1, 2.0, 1, 2, 0, 0, 4, 1]",8344.001198465878
17,818,0,"[1, 0, 43, 36, 10, 15857, 2, 1, 1, 1, 1, 1, 0, 3, 1, 1, 3, 0]","[1, 0, 43, 36, 10, 6083.0, 2, 1, 1, 1, 1, 2.0, 0, 3, 1, 1, 3, 0]",9774.000051156128
18,915,0,"[2, 0, 32, 48, 10, 18424, 1, 1, 1, 1, 1, 0, 2, 3, 0, 1, 2, 1]","[2, 0, 32, 48, 10, 7877.0, 1, 1, 1, 1, 1, 1.0, 2, 3, 0, 1, 2, 1]",10547.000047406846
